,Unnamed: 0,rating,price,phone,id,review_count,name,url,latitude,longitude,address1,address2,address3,city,state,zip_code,country
203,236,3.5,$$$,(857) 284-7742,JEbgVwRUsQ3arKPhGXQj7Q,230,Oak + Rowan,https://www.yelp.com/biz/oak-rowan-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3490794393063,-71.0492948112806,321 A St Fort Point,,,Boston,MA,2210,US
204,237,3.5,$$,(617) 720-3550,J4UsOYwRprbJXIVB_NcldQ,321,Lo Conte's Restaurant,https://www.yelp.com/biz/lo-contes-restaurant-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36469779999999,-71.05558711601657,114-116 Salem St N End,,,Boston,MA,2113,US
205,239,3.0,$$,(617) 248-0025,ZQNf8895P81vjCfyipjhYw,384,Scholars American Bistro and Cocktail Lounge,https://www.yelp.com/biz/scholars-american-bistro-and-cocktail-lounge-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.357769319572,-71.059207250754,25 School St,,,Boston,MA,2108,US
206,243,3.5,$,(617) 695-2529,8M0tAAyPMfsvHNWWUQ237Q,188,JJ Foley's Bar & Grille,https://www.yelp.com/biz/jj-foleys-bar-and-grille-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35384,-71.0592099,21 Kingston St,,,Boston,MA,2111,US
207,244,3.0,$$$,(857) 241-1144,pwejc1NUK6cQz7aK_4XYEQ,386,Alibi,https://www.yelp.com/biz/alibi-boston-4?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.362014,-71.070142,215 Charles St,,,Boston,MA,2114,US
208,245,3.0,$$,(617) 742-2094,r7-YSA7Z8p4KISZ-jEww5A,359,Salty Dog Seafood Grille & Bar,https://www.yelp.com/biz/salty-dog-seafood-grille-and-bar-boston-4?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3600640417411,-71.0556215858776,206 S Market St,,,Boston,MA,2109,US
209,246,3.0,$$,(978) 393-8088,wFSkfP9aE_F99p-K00JA4w,327,Time Out Market Boston,https://www.yelp.com/biz/time-out-market-boston-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34469474399352,-71.10273234110784,401 Park Dr,,,Boston,MA,2215,US
210,247,3.5,$$,(617) 482-4428,K676uk86gZfTBbXw9TvbMw,189,Trophy Room,https://www.yelp.com/biz/trophy-room-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3469703698508,-71.0711350197154,26 Chandler St,,,Boston,MA,2116,US
211,248,3.5,$$,(617) 936-4383,uUMnZINNYCvgdX7jla4PLA,217,Warehouse Bar & Grille,https://www.yelp.com/biz/warehouse-bar-and-grille-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35850045521629,-71.05399911979244,40 Broad St,,,Boston,MA,2109,US
212,249,4.0,$,(617) 455-6232,Qfh5uqZMzS5XB-7GXsgUhw,157,Maverick�s,https://www.yelp.com/biz/maverick-s-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36991,-71.037894,154 Maverick St,,Maverick Marketplace,Boston,MA,2128,US
213,250,3.5,$$$,(617) 723-5939,nBG0C0J7bnBnUMB39F5O-A,303,Bin 26 Enoteca,https://www.yelp.com/biz/bin-26-enoteca-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3567997335806,-71.0697841644287,26 Charles St,,,Boston,MA,2114,US
214,252,4.0,$$$,(617) 338-5333,D37JiBDWxz130VOHIjQhxA,100,Bogie's Place,https://www.yelp.com/biz/bogies-place-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35517,-71.06229,25 Temple Pl,,,Boston,MA,2111,US
215,253,3.5,$$,(617) 523-7020,arnbjQR2n0-6-iqdBB_gHw,214,The Point,https://www.yelp.com/biz/the-point-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36166,-71.05708,147 Hanover St,,,Boston,MA,2108,US
217,256,4.0,$$,(857) 957-0909,X0mY5Pf7Fj_kfWmwDEqwdQ,103,4th Wall Restaurant & Bar,https://www.yelp.com/biz/4th-wall-restaurant-and-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35134,-71.06458,228 Tremont St,,,Boston,MA,2116,US
218,257,4.0,$$,(617) 464-4300,vRlGCME1KCFPQc_hW2AVlA,99,Fromage Wine Bar and Restaurant,https://www.yelp.com/biz/fromage-wine-bar-and-restaurant-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33701,-71.04843,401 W Broadway,,,Boston,MA,2127,US
219,261,3.0,$,(617) 227-2226,DIRXMPneSiHoOani8QnI3A,448,Hong Kong At Faneuil Hall,https://www.yelp.com/biz/hong-kong-at-faneuil-hall-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.359669120182,-71.053907939597,65 Chatham St,,,Boston,MA,2109,US
220,263,4.5,$$,(617) 466-6418,D0XChUzTgYwOzU33n4W59g,65,Sam Adams Boston Taproom,https://www.yelp.com/biz/sam-adams-boston-taproom-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35928,-71.05643,60 State St,,,Boston,MA,2109,US
221,264,4.5,$$,(617) 418-5321,Zm29bLI2eYCevnse4n2U1g,91,Luna's Restaurant Italian and Latin Cuisine,https://www.yelp.com/biz/lunas-restaurant-italian-and-latin-cuisine-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.38659,-71.00916,945 Saratoga St,,,Boston,MA,2128,US
222,266,3.5,$$,(617) 523-4055,um4x6dIkv8w2a4e0VkRNmA,182,Rocco's Cucina & Bar,https://www.yelp.com/biz/roccos-cucina-and-bar-boston-6?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36738,-71.0534107325021,450 Commercial St,,,Boston,MA,2109,US
223,267,4.0,$$,(857) 267-4461,W0Lmpe7yIVercq9ouNzrxA,165,Lower Mills Tavern,https://www.yelp.com/biz/lower-mills-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.27298,-71.06807,2269 Dorchester Ave,,,Boston,MA,2124,US
224,269,3.0,$$,(617) 536-0966,IeJ6oKr3MW5bSlwmlkknwg,386,Club Caf�,https://www.yelp.com/biz/club-caf%C3%A9-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3482771,-71.0724468,209 Columbus Ave,,,Boston,MA,2116,US
225,270,4.5,$$,(617) 561-4448,7ldhMPx4MBqQu_1Yj61T-w,37,Cafe Gigu,https://www.yelp.com/biz/cafe-gigu-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3728274,-71.0392549,102 Meridian St,,,Boston,MA,2128,US
226,271,3.0,$$,(617) 350-9977,VxoRKAebGksNn5ewTGGxQQ,410,Elephant & Castle,https://www.yelp.com/biz/elephant-and-castle-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35629,-71.0575,161 Devonshire St,,,Boston,MA,2110,US
227,272,4.0,$$,(617) 566-1088,nfZLdMmcqPbmSooutrc9yQ,109,Cafe G,https://www.yelp.com/biz/cafe-g-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3383753,-71.0986195,25 Evans Way,,Isabella Stewart Gardner Museum,Boston,MA,2115,US
228,274,3.5,$$,(617) 742-6192,aehgQxttnq8h6LEKsu9T7g,254,The Hill Tavern,https://www.yelp.com/biz/the-hill-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36098,-71.06666,228 Cambridge St,,,Boston,MA,2114,US
229,275,3.5,$$$,(617) 856-7744,I2DIg6ZRkA1PNCf5zWeAFw,220,Rowes Wharf Sea Grille,https://www.yelp.com/biz/rowes-wharf-sea-grille-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3561762,-71.050234,70 Rowes Wharf,,,Boston,MA,2110,US
230,276,4.0,$$,(617) 254-0044,THeSIOFvgOMoq7_iXQxFCw,153,Rail Stop Restaurant & Bar,https://www.yelp.com/biz/rail-stop-restaurant-and-bar-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.356962187740365,-71.1439266971635,96 Guest St,,,Boston,MA,2135,US
231,277,4.0,$$,(617) 362-7663,XCPxbHLo0kmWSQv3ZqJvBg,140,Pazza on Porter,https://www.yelp.com/biz/pazza-on-porter-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.37292,-71.03604,107 Porter St,,,Boston,MA,2128,US
232,280,3.5,$,(617) 357-1899,UAtX7xmIfdd1W2Pebf6NWg,251,Sidebar Boston,https://www.yelp.com/biz/sidebar-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3563686,-71.0598171,14 Bromfield St,,,Boston,MA,2108,US
233,282,3.5,$$,(617) 482-1900,mI7qw74vuPgf4LJWH3M2oA,167,Vintage Restaurant and Lounge,https://www.yelp.com/biz/vintage-restaurant-and-lounge-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3577,-71.05302,72 Broad St,,,Boston,MA,2110,US
234,283,3.5,$$,(617) 269-9509,LSmYTw4HvU0lDBK4Mg2KyQ,185,Shenannigans Bar,https://www.yelp.com/biz/shenannigans-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33849,-71.04971,332 W Broadway,,,Boston,MA,2127,US
235,284,3.0,$$$,(617) 367-2948,vxkOVmhReRa4XYfAT1hMxA,419,Villa Francesca,https://www.yelp.com/biz/villa-francesca-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36340723225024,-71.05449200125501,150 Richmond St,,,Boston,MA,2109,US
236,286,4.0,$$,(857) 250-4641,VjU5s6LPOksItZRUDT-g0Q,134,The Bebop,https://www.yelp.com/biz/the-bebop-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.346737,-71.088726,1116 Boylston St,,,Boston,MA,2215,US
237,287,3.0,$$,(617) 227-0754,25sny_QPRSFNxCPqu1oRqw,312,75 on Liberty Wharf,https://www.yelp.com/biz/75-on-liberty-wharf-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3491051075898,-71.0388948353222,220 Northern Ave,,,Boston,MA,2210,US
238,288,4.0,$$,(617) 652-8976,l6Ye6vPB6ZPZbxVxMMgvPQ,111,Top Mix Bar & Kitchen,https://www.yelp.com/biz/top-mix-bar-and-kitchen-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.32374,-71.06808,257 Norfolk Ave,,,Boston,MA,2119,US
239,289,4.0,$,(617) 418-7690,CJ0DuAPIract7wPMWgsXbg,108,Renegade's Pub,https://www.yelp.com/biz/renegades-pub-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.38689,-71.0068,1004 Bennington St,,,Boston,MA,2128,US
240,290,3.0,$$,(617) 421-1818,M0fRUDEo9mbnZFXhvshlFw,499,Dillon's,https://www.yelp.com/biz/dillons-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3479653914953,-71.0858754834292,955 Boylston St,,,Boston,MA,2115,US
241,291,3.5,$$,(617) 696-6510,kZtRAdoLiIXSrNOee9FvXA,216,Sweet Life Bakery & Cafe,https://www.yelp.com/biz/sweet-life-bakery-and-cafe-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.2734565734863,-71.0677490234375,2243 Dorchester Ave,,,Boston,MA,2124,US
242,292,3.0,$$,(617) 482-2255,uMZoY7AyG08rnN-YiQN7fA,278,M.J. O'Connor's,https://www.yelp.com/biz/m-j-o-connors-boston-5?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3513088189358,-71.0685951787701,27 Columbus Ave,,,Boston,MA,2116,US
243,293,3.5,$$,(617) 766-3450,IhjP8q2cHol4ziuiDFdK2Q,176,Fat Baby,https://www.yelp.com/biz/fat-baby-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3350692488597,-71.046265798519,118 Dorchester St,,,Boston,MA,2127,US
244,296,4.0,$$,,4lMpwHFzxmirHqLSsj8BjQ,92,C�smica,https://www.yelp.com/biz/c%C3%B3smica-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34594,-71.07087,40 Berkeley St,,,Boston,MA,2116,US
245,298,3.0,$$,(617) 530-1559,KZvguSQqWh9Jl_LGgKTTAg,275,Lookout Rooftop Bar,https://www.yelp.com/biz/lookout-rooftop-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3535806670713,-71.0482691157545,70 Sleeper St,Envoy Hotel,,Boston,MA,2211,US
246,299,3.0,$$,(617) 742-2121,yXVgVKV-Ek_tE9EZXMVTEQ,306,Hennessy's,https://www.yelp.com/biz/hennessys-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.360994,-71.05683,25 Union St,,,Boston,MA,2108,US
247,300,3.5,$$$$,(212) 254-3000,nvlxtOwbGqPW8E6_sYTfvw,123,Contessa,https://www.yelp.com/biz/contessa-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35278552386088,-71.07133903078342,3 Newbury St,,,Boston,MA,2116,US
248,303,3.5,$$,(617) 955-2064,KcHqZ_IQMHhrL0y9PakxJA,148,Habibi's Lounge,https://www.yelp.com/biz/habibis-lounge-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35071,-71.13087,1217A Commonwealth Ave,,,Boston,MA,2134,US
250,306,4.0,$$$$,(617) 695-9463,ru2PbckR1YiXNggUVL_kEw,66,Troquet on South,https://www.yelp.com/biz/troquet-on-south-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35141317976351,-71.05744761308732,107 S St,,,Boston,MA,2111,US
251,307,3.5,$,,fKRNzZM4XWlPiCPdjMUYNg,212,Beacon Hill Pub,https://www.yelp.com/biz/beacon-hill-pub-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.4234042,-71.0733572,149 Charles St,,,Boston,MA,2108,US
252,309,3.0,$$,(617) 262-9874,t77sOZmbHMB6n3whAQT8MA,448,Clerys,https://www.yelp.com/biz/clerys-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3463019932994,-71.0754544879197,113 Dartmouth St,,,Boston,MA,2116,US
253,310,3.0,$$,(617) 535-8070,01_V3jriaILJvam7JVSFTg,298,Pink Taco Boston,https://www.yelp.com/biz/pink-taco-boston-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34992,-71.04741,374 Congress St,,,Boston,MA,2210,US
254,315,3.5,$$,(617) 567-7609,MUA4S74hYjUGVtDNf8tj6w,167,Cunard Tavern,https://www.yelp.com/biz/cunard-tavern-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36734,-71.03881,24 Orleans St,,,Boston,MA,2128,US
255,316,4.0,$$,(617) 698-2261,lcarZ5Oj_pWYoENAEK2t8A,142,The Bowery Bar,https://www.yelp.com/biz/the-bowery-bar-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.273205,-71.068004,2261 Dorchester Ave,,,Boston,MA,2124,US
256,318,4.0,$,(617) 523-8997,UoAbVHm6A04avk-QIhiWYQ,71,Corner Cafe,https://www.yelp.com/biz/corner-cafe-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3656005859375,-71.0561828613281,87 Prince St,,,Boston,MA,2113,US
258,322,3.0,$$,(617) 567-1593,V-dVahKTe8d5ikGUvgXzzA,329,Stephanie's,https://www.yelp.com/biz/stephanies-boston-5?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.361633,-71.017508,1 Harborside Dr,,Terminal B Connector,Boston,MA,2128,US
260,326,3.0,$$,(617) 933-8047,8I275yw-PcoFgiXROgdFMA,316,City Winery,https://www.yelp.com/biz/city-winery-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3649344,-71.0592736,80 Beverly St,,,Boston,MA,2114,US
261,327,3.5,$$,(617) 208-6292,YGSacISAJEsEGrBKFwR0Gg,101,The Westland,https://www.yelp.com/biz/the-westland-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34321,-71.08656,10 Westland Ave,,,Boston,MA,2115,US
262,329,3.0,$,(617) 248-6511,9hTI2_9upvC5JI0oju1PtQ,340,Sissy K's,https://www.yelp.com/biz/sissy-ks-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3594748,-71.0536962,6 Commercial St,,,Boston,MA,2109,US
263,331,3.0,$,(617) 303-0560,5Jm8du6LOoQGvGcaDuVj7w,215,Tasty Burger,https://www.yelp.com/biz/tasty-burger-boston-7?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.347288,-71.075599,145 Dartmouth St,,,Boston,MA,2116,US
264,332,3.5,$$,(617) 530-1775,fY2abIK1h4s6sUbgWu4bPQ,132,Shore Leave,https://www.yelp.com/biz/shore-leave-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34543744723875,-71.06401480552184,11 William E Mullins Way,,,Boston,MA,2118,US
265,336,3.5,$$,(617) 307-6480,h7ENzK5Vp6f1j6iU-U3g4w,191,The Broadway,https://www.yelp.com/biz/the-broadway-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33592,-71.03622,726 E Broadway,,,Boston,MA,2127,US
266,339,2.5,$$,(857) 284-7382,Q1TofnFQ4sMFA47sGYAyeg,599,Mija Cantina & Tequila Bar,https://www.yelp.com/biz/mija-cantina-and-tequila-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.360285,-71.055557,1 S Market St,,,Boston,MA,2109,US
267,340,3.5,$$,(617) 451-9460,ph3SOdb_khwezTiKtwh04w,159,Central Wharf Co,https://www.yelp.com/biz/central-wharf-co-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3585953,-71.0527324,160 Milk St,,,Boston,MA,2109,US
268,342,3.0,$$,(617) 227-7800,DoxJ_ELGpQHDtuCNXEWtCw,197,Clarke's at Faneuil Hall,https://www.yelp.com/biz/clarkes-at-faneuil-hall-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3594208,-71.055397,21 Merchants Row,,,Boston,MA,2109,US
270,344,3.0,$$,(617) 292-4695,2dLtQKsWeA2NsgmUbHG1zw,397,Howl at the Moon Boston,https://www.yelp.com/biz/howl-at-the-moon-boston-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3565569,-71.0523694,184 High St,,,Boston,MA,2110,US
271,349,3.5,$$,(617) 942-1334,xMnAsMSgTtMy7DT-En7qOQ,108,Sons of Boston,https://www.yelp.com/biz/sons-of-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.360896,-71.0567251,19 Union St,,,Boston,MA,2108,US
272,350,3.5,$$,(857) 263-7372,bFuUggRPBrXbSQqUbpUgUw,154,Slate Bar & Grill,https://www.yelp.com/biz/slate-bar-and-grill-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3547838,-71.0544319901783,109 High St,,,Boston,MA,2110,US
273,351,2.5,$$,(617) 856-7369,-bC1fMN5kQgFruzUR8E_RA,560,Tony C's Sports Bar & Grill,https://www.yelp.com/biz/tony-cs-sports-bar-and-grill-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34897,-71.038619,250 Northern Ave,,,Boston,MA,2210,US
274,353,3.5,$$,(857) 233-2704,T3afYS4ZJ5dTf-2YtkPEFw,113,Jaho Coffee Roaster & Wine Bar,https://www.yelp.com/biz/jaho-coffee-roaster-and-wine-bar-boston-5?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34657,-71.07981,116 Huntington Ave,,,Boston,MA,2116,US
275,356,3.5,$$,(617) 681-4600,l5r5mdi099B9zwyVL-5-Lg,175,The White Bull Tavern,https://www.yelp.com/biz/the-white-bull-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3606241475957,-71.0570657492202,1 Union St,,,Boston,MA,2108,US
