Unnamed: 0,rating,price,phone,id,review_count,name,url,latitude,longitude,address1,address2,address3,city,state,zip_code,country,Unnamed: 0_y,hours_type,mon_start,mon_end,mon_overnight,tues_start,tues_end,tues_overnight,wed_start,wed_end,wed_overnight,thurs_start,thurs_end,thurs_overnight,fri_start,fri_end,fri_overnight,sat_start,sat_end,sat_overnight,sun_start,sun_end,sun_overnight
95,3.5,$$,,pgb_V3Wk56X5HK1NfLFgcw,747,The Black Rose,https://www.yelp.com/biz/the-black-rose-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3594142632159,-71.0536410447498,160 State St,,,Boston,MA,2109,US,101,REGULAR,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,100.0,True,1130.0,100.0,True,1100.0,100.0,True,1100.0,2200.0,False
96,4.0,$$$,(857) 239-8064,ZAV8c9iGKV8zWHxOpTxdYQ,408,Select Oyster Bar,https://www.yelp.com/biz/select-oyster-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34861,-71.08411,50 Gloucester St,,,Boston,MA,2115,US,102,REGULAR,1130.0,2130.0,False,1130.0,2130.0,False,1130.0,2130.0,False,1130.0,2130.0,False,1130.0,2230.0,False,1130.0,2230.0,False,1130.0,2130.0,False
97,4.0,$$,(617) 367-2824,ElOE7WzFMX8aMS_hkqtX_w,377,Parla,https://www.yelp.com/biz/parla-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3632455,-71.0552327,230 Hanover St,,,Boston,MA,2113,US,103,REGULAR,1700.0,2359.0,False,1700.0,2359.0,False,1700.0,2359.0,False,1700.0,2359.0,False,1700.0,2359.0,False,1000.0,2359.0,False,1000.0,2359.0,False
98,3.5,$$,(617) 277-9200,bMcozrCMkppinCDu0C5ueA,556,Penguin Pizza,https://www.yelp.com/biz/penguin-pizza-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3340617633654,-71.1054841064522,735 Huntington Ave,,,Boston,MA,2115,US,104,REGULAR,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1700.0,2200.0,False
99,4.0,$$,(857) 233-4094,iiDu_dHw-uB6kR_hVthKEw,403,Jaho Coffee Roaster & Wine Bar,https://www.yelp.com/biz/jaho-coffee-roaster-and-wine-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35183,-71.06322,665 Washington St,,,Boston,MA,2116,US,105,REGULAR,630.0,2300.0,False,630.0,2300.0,False,630.0,2300.0,False,630.0,2300.0,False,630.0,2359.0,False,700.0,2359.0,False,700.0,2300.0,False
100,4.0,$$,(617) 622-5700,cwUUnKCZs8Zild6n2uwiSA,228,Publico Street Bistro & Garden,https://www.yelp.com/biz/publico-street-bistro-and-garden-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3372,-71.04375,11 Dorchester St,,,Boston,MA,2127,US,106,REGULAR,1600.0,2359.0,False,1600.0,2359.0,False,1600.0,2359.0,False,1600.0,2359.0,False,1100.0,100.0,True,1100.0,100.0,True,1100.0,2359.0,False
101,4.0,$$$,(617) 742-9200,25DUwcQq4ywNMivBjig2Rg,517,Lucca Restaurant & Bar,https://www.yelp.com/biz/lucca-restaurant-and-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3631864,-71.0550955,226 Hanover St,,,Boston,MA,2113,US,107,REGULAR,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True
102,3.5,$$,(617) 227-6637,7kCMcEEKXqItFv5m0-Yj4g,672,Rabia's,https://www.yelp.com/biz/rabias-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3634387941792,-71.0557895214959,73 Salem St,,,Boston,MA,2113,US,109,REGULAR,1100.0,2230.0,False,1100.0,2230.0,False,1100.0,2230.0,False,1100.0,2230.0,False,1100.0,2230.0,False,1100.0,2230.0,False,1100.0,2230.0,False
103,3.5,$$,(617) 367-2353,91aDQQV8_OdFC6WIHq4gng,608,Lucia Ristorante,https://www.yelp.com/biz/lucia-ristorante-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3655959453319,-71.0527254227018,415 Hanover St,,,Boston,MA,2113,US,112,REGULAR,1100.0,2230.0,False,1100.0,2230.0,False,1100.0,2230.0,False,1100.0,2230.0,False,1100.0,2330.0,False,1100.0,2330.0,False,1100.0,2230.0,False
104,3.5,$$,(617) 867-0600,XgJWwSXomuSblxFBE-AxpA,464,Petit Robert Bistro,https://www.yelp.com/biz/petit-robert-bistro-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34283,-71.07858,480 Columbus Ave,,,Boston,MA,2118,US,113,REGULAR,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2300.0,False,1100.0,2300.0,False,1000.0,2300.0,False,1000.0,2200.0,False
105,3.5,$$,(617) 345-0005,q57nAhieOJtH1wsXhci0Nw,468,"Pastoral - Artisan Pizza, Kitchen & Bar",https://www.yelp.com/biz/pastoral-artisan-pizza-kitchen-and-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35026,-71.04895,345 Congress St,Fort Point,,Boston,MA,2210,US,114,REGULAR,,,,1700.0,2100.0,False,1700.0,2100.0,False,1700.0,2100.0,False,1700.0,200.0,True,1700.0,200.0,True,,,
106,3.5,$$,(617) 692-8888,DrfWREMxP-0JCt5Pz8_sUQ,413,Legal Sea Foods - Downtown Crossing,https://www.yelp.com/biz/legal-sea-foods-downtown-crossing-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35366747216745,-71.06215632698884,558 Washington St,,,Boston,MA,2111,US,116,REGULAR,1130.0,2100.0,False,1130.0,2100.0,False,1130.0,2100.0,False,1130.0,2100.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2100.0,False
107,3.5,$$,(617) 338-8686,0s8iv660dB30pHK4W1r6KA,515,Genki Ya - Boston,https://www.yelp.com/biz/genki-ya-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3512381908724,-71.0646977122882,232 Tremont St,,,Boston,MA,2116,US,118,REGULAR,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1200.0,2330.0,False
108,3.5,$$,(617) 367-0055,6sM4hFHheaRNwsd74wplEw,529,The Green Dragon Tavern,https://www.yelp.com/biz/the-green-dragon-tavern-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.361437,-71.056799,11 Marshall St,,,Boston,MA,2108,US,120,REGULAR,1100.0,130.0,True,1100.0,130.0,True,1100.0,130.0,True,1100.0,130.0,True,1100.0,130.0,True,1000.0,130.0,True,1000.0,130.0,True
109,3.5,$$,(617) 523-2727,IjshhPQwClaUK1v7z_7CpQ,470,Harvard Gardens,https://www.yelp.com/biz/harvard-gardens-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3609451,-71.0688988,316 Cambridge St,,,Boston,MA,2114,US,121,REGULAR,1130.0,2359.0,False,1130.0,2359.0,False,1130.0,2359.0,False,1130.0,100.0,True,1130.0,100.0,True,1130.0,100.0,True,1030.0,2359.0,False
110,3.5,$$,(617) 568-2811,jGennaZUr2MsJyRhijNBfA,480,Legal Sea Foods,https://www.yelp.com/biz/legal-sea-foods-boston-69?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.36661360416207,-71.01660869999999,1 Harborside Dr,Logan Airport Terminal B,,Boston,MA,2128,US,122,REGULAR,600.0,1900.0,False,600.0,1900.0,False,600.0,1900.0,False,600.0,1900.0,False,600.0,1900.0,False,600.0,1900.0,False,600.0,1900.0,False
111,4.5,$$,(617) 936-3079,LCFZDAaLRpmaidikraTWiw,155,Stillwater,https://www.yelp.com/biz/stillwater-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35221,-71.05905,120 Kingston St,,,Boston,MA,2111,US,123,REGULAR,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False
112,3.5,$$$,(617) 266-7775,Rr7rhulFCpGvO341g-EWVg,590,Legal Sea Foods,https://www.yelp.com/biz/legal-sea-foods-boston-32?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34715558216251,-71.07737770204065,100 Huntington Ave,,Copley Place,Boston,MA,2116,US,124,REGULAR,1130.0,2100.0,False,1130.0,2100.0,False,1130.0,2100.0,False,1130.0,2100.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2100.0,False
113,4.0,$$,(617) 375-9663,R7peDyHzKTGilwo_1fjt3g,296,Woody's Grill and Tap,https://www.yelp.com/biz/woodys-grill-and-tap-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.344859,-71.089571,58 Hemenway St,,,Boston,MA,2115,US,125,REGULAR,1600.0,2100.0,False,1600.0,2100.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2100.0,False
114,4.5,$$$,(617) 208-6000,VORWx6jgDlWDMv1eXks7PQ,165,haley.henry wine bar,https://www.yelp.com/biz/haley-henry-wine-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.357031032443,-71.0599699616432,45 Province St,,,Boston,MA,2108,US,126,REGULAR,,,,1500.0,2300.0,False,1500.0,2300.0,False,1500.0,2359.0,False,1500.0,2359.0,False,1200.0,2359.0,False,,,
115,4.0,$,(617) 903-3110,RJfovzPhmdt-pYHnFboM8w,395,The Avenue,https://www.yelp.com/biz/the-avenue-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35017,-71.132128,1249 Commonwealth Ave,,,Boston,MA,2134,US,127,REGULAR,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True
116,4.0,$$,(617) 421-1910,cqQfX8bDkR-7Ijh8JMtqJg,208,Audubon Boston,https://www.yelp.com/biz/audubon-boston-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.347459,-71.10323,838 Beacon St,,,Boston,MA,2215,US,128,REGULAR,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,2359.0,False,1200.0,2359.0,False,1200.0,1800.0,False
117,3.5,$$$,(617) 451-1234,biYgFkftCPue7g3upflUOg,556,Trade,https://www.yelp.com/biz/trade-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35365192935036,-71.05331608102037,540 Atlantic Ave,,,Boston,MA,2110,US,129,REGULAR,,,,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,,,
118,4.0,$$,(617) 742-8565,n6iTeADfaVagZjsoZZ631A,339,Emmet's Irish Pub & Restaurant,https://www.yelp.com/biz/emmets-irish-pub-and-restaurant-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3582161,-71.0612726,6 Beacon St,,,Boston,MA,2108,US,130,REGULAR,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True
119,4.0,$$,(617) 208-8925,eTTnOUoAhbv65vcApwhTgQ,249,Hopewell Bar & Kitchen,https://www.yelp.com/biz/hopewell-bar-and-kitchen-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3498153686523,-71.1334228515625,1277 Commonwealth Ave,,,Boston,MA,2134,US,131,REGULAR,1130.0,2359.0,False,1130.0,2359.0,False,1130.0,2359.0,False,1130.0,200.0,True,1130.0,200.0,True,1000.0,200.0,True,1000.0,2359.0,False
120,4.0,$$$$,(617) 585-9575,Uh-vmfKAZAhSeauShT0UEQ,194,Asta,https://www.yelp.com/biz/asta-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3498513,-71.0891662,47 Massachusetts Ave,,,Boston,MA,2115,US,132,REGULAR,,,,1800.0,2230.0,False,1800.0,2230.0,False,1800.0,2230.0,False,1800.0,2230.0,False,1800.0,2230.0,False,,,
121,4.5,$,(617) 542-7080,tCPxYdZVbsDooH3DQsNLqQ,147,The Corner Pub,https://www.yelp.com/biz/the-corner-pub-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35076,-71.05837,162 Lincoln St,,,Boston,MA,2111,US,133,REGULAR,1200.0,2300.0,False,1200.0,2300.0,False,1200.0,2300.0,False,1200.0,200.0,True,1200.0,200.0,True,1200.0,200.0,True,1200.0,2200.0,False
122,3.5,$$,(617) 556-4211,c0d6MwDQGkt4sBLVFQCaMw,382,Banyan Bar + Refuge,https://www.yelp.com/biz/banyan-bar-refuge-boston-3?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3443506311372,-71.0719006607358,553 Tremont St,,,Boston,MA,2116,US,134,REGULAR,,,,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,2200.0,False
123,3.5,$$,,9XovFXshYZEqA-4v2mzh6g,413,The Squealing Pig,https://www.yelp.com/biz/the-squealing-pig-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3347264719514,-71.102044028064,134 Smith St,,,Boston,MA,2120,US,135,REGULAR,700.0,100.0,True,700.0,100.0,True,700.0,100.0,True,700.0,100.0,True,700.0,100.0,True,1000.0,100.0,True,1000.0,100.0,True
124,4.0,$$,(617) 261-7427,tXiS82voSqoBACDxv1uDTw,315,The Smoke Shop BBQ - Seaport,https://www.yelp.com/biz/the-smoke-shop-bbq-seaport-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3506141,-71.0493611,343 Congress St,,,Boston,MA,2210,US,136,REGULAR,1130.0,2100.0,False,1130.0,2100.0,False,1130.0,2100.0,False,1130.0,2100.0,False,1130.0,2100.0,False,1130.0,2100.0,False,1130.0,2100.0,False
125,3.5,$$$,(617) 371-1176,PBt_sana68L9ZjgQzeJ7zw,666,Ristorante Fiore,https://www.yelp.com/biz/ristorante-fiore-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3635822,-71.0549324,250 Hanover St,,,Boston,MA,2113,US,137,REGULAR,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,2300.0,False,1130.0,2300.0,False,1200.0,2300.0,False
126,3.5,$$,(617) 449-7110,CWqL2TEq_V9tipCj-X-GoQ,664,Granary Tavern,https://www.yelp.com/biz/granary-tavern-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.358785,-71.052531,170 Milk St,,,Boston,MA,2109,US,138,REGULAR,,,,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1000.0,2200.0,False,1000.0,2100.0,False
127,3.5,$$$,(617) 345-3992,4jkGZhbMPUg3Talazishtg,611,Strega Italiano - Seaport,https://www.yelp.com/biz/strega-italiano-seaport-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.353326,-71.045023,One Marina Park Dr,,56 Northern Ave On GPS,Boston,MA,2210,US,139,REGULAR,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,2200.0,False
128,4.0,$$,(617) 624-0454,vQNe7TD_QDpGtGbkaAqi8Q,361,Bacco,https://www.yelp.com/biz/bacco-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3641777038574,-71.0553817749023,107 Salem St,,,Boston,MA,2113,US,140,REGULAR,,,,1700.0,100.0,True,1700.0,100.0,True,1700.0,100.0,True,1600.0,100.0,True,1530.0,100.0,True,1700.0,100.0,True
129,3.5,$$,(617) 338-0188,FYgNCaNNS8-75rYdq7YvhQ,634,Crave Chinatown ,https://www.yelp.com/biz/crave-chinatown-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3502805,-71.0607747,75 Kneeland St,,,Boston,MA,2111,US,141,REGULAR,1130.0,2130.0,False,1130.0,2130.0,False,1130.0,2130.0,False,1130.0,2230.0,False,1130.0,2230.0,False,1200.0,2230.0,False,1200.0,2100.0,False
130,4.0,$$,(617) 752-4206,Y7B9tTmHPXgNwu5SRGtgtQ,357,Worden Hall,https://www.yelp.com/biz/worden-hall-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3427610900378,-71.0568092748732,22 W Broadway,,,Boston,MA,2127,US,142,REGULAR,1600.0,2300.0,False,1600.0,2300.0,False,1200.0,2300.0,False,1200.0,2300.0,False,1200.0,2359.0,False,1000.0,2359.0,False,1000.0,2300.0,False
131,4.0,$$,(617) 728-9101,W62OJx5O8xwno-Dn3EuqJw,225,JJ Foleys Cafe,https://www.yelp.com/biz/jj-foleys-cafe-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.343677086047,-71.06528268220413,117 E Berkeley St,,,Boston,MA,2118,US,143,REGULAR,1030.0,200.0,True,1030.0,200.0,True,1030.0,200.0,True,1030.0,200.0,True,1030.0,200.0,True,1030.0,200.0,True,1030.0,200.0,True
132,4.0,$$,(617) 227-0295,273RUO7c-9nYNqIIVdVkjw,309,Stanza Dei Sigari,https://www.yelp.com/biz/stanza-dei-sigari-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3642073,-71.0542421,292 Hanover St,,,Boston,MA,2113,US,145,REGULAR,1200.0,100.0,True,1200.0,100.0,True,1200.0,100.0,True,1200.0,100.0,True,1200.0,100.0,True,1200.0,100.0,True,1200.0,100.0,True
133,4.5,$$,(617) 542-5555,V_6rG2oL56DVDIKPWnZ41A,120,French Quarter,https://www.yelp.com/biz/french-quarter-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3538514201836,-71.0625303627357,545 Washington St,,,Boston,MA,2111,US,146,REGULAR,,,,1700.0,2100.0,False,1700.0,2100.0,False,1700.0,2200.0,False,1700.0,2300.0,False,1130.0,2300.0,False,1130.0,2000.0,False
134,3.5,$$$$,(617) 456-5300,3K13iIrTbHmV-qpvz8C7Ew,335,Strega Italiano - Back Bay,https://www.yelp.com/biz/strega-italiano-back-bay-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.351075935709225,-71.07010270913861,64 Arlington St,,Boston Park Plaza,Boston,MA,2116,US,148,REGULAR,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,2200.0,False
135,4.0,$$$,(617) 933-4800,Svxkliw-2cfHifMK8EvkIQ,273,City Bar,https://www.yelp.com/biz/city-bar-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.348849,-71.0793773,65 Exeter St,,,Boston,MA,2116,US,149,REGULAR,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True,1600.0,200.0,True
136,3.5,$$,(617) 867-4142,a17mI6DjjfWDL6dpZS6oBg,384,Brownstone,https://www.yelp.com/biz/brownstone-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3464177995131,-71.0754221986725,111 Dartmouth St,,,Boston,MA,2116,US,150,REGULAR,,,,,,,,,,1600.0,2300.0,False,1600.0,2300.0,False,1000.0,2300.0,False,900.0,2300.0,False
137,3.5,$,,V_79WoMIjev8LFMueFJudw,358,The Tam,https://www.yelp.com/biz/the-tam-boston?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.3515171507333,-71.0646311837185,222 Tremont St,,,Boston,MA,2118,US,152,REGULAR,1000.0,200.0,True,1000.0,200.0,True,1000.0,200.0,True,1000.0,200.0,True,1000.0,200.0,True,1000.0,200.0,True,1000.0,200.0,True
138,3.5,$$,(617) 227-0311,Hnx34LxtfW4XV0gZ18zMBg,453,Vinoteca di Monica,https://www.yelp.com/biz/vinoteca-di-monica-boston-5?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.363321595344,-71.05419911773126,143 Richmond St,,,Boston,MA,2109,US,153,REGULAR,1130.0,2359.0,False,1130.0,2359.0,False,1130.0,2359.0,False,1130.0,2359.0,False,1130.0,30.0,True,1000.0,30.0,True,1000.0,2359.0,False
139,3.5,$$,(617) 268-6189,loRoCo53b30zgHZ_mIMatQ,459,Amrheins,https://www.yelp.com/biz/amrheins-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.34191,-71.05522,80 W Broadway,,,Boston,MA,2127,US,154,REGULAR,500.0,2200.0,False,500.0,2200.0,False,500.0,2200.0,False,500.0,2200.0,False,500.0,2200.0,False,500.0,2200.0,False,600.0,2100.0,False
140,3.5,$$,(617) 227-3100,mTyK9-_6CYY6XYAG56c68Q,353,Carrie Nation Cocktail Club,https://www.yelp.com/biz/carrie-nation-cocktail-club-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.35846,-71.061772,11 Beacon St,,,Boston,MA,2108,US,155,REGULAR,,,,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,1700.0,False
141,4.0,$$,(617) 207-7742,5EmqULtZ3IFZ3hjxyXna5Q,168,ilona,https://www.yelp.com/biz/ilona-boston-2?adjust_creative=EkXlOYfDUuZJiPNkRtsurw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EkXlOYfDUuZJiPNkRtsurw,42.33922,-71.0809,783 Tremont St,,,Boston,MA,2118,US,156,REGULAR,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,2359.0,False,1600.0,2359.0,False,1600.0,2359.0,False,1600.0,2300.0,False
